test,Z1,Z2,is_positive_sentiment,sentiment_certainty,stars,n_words,useful,useful_discrete,n_fans,n_reviews
1,0,0,1.0,0.9306865930557252,1,36,0,0,0,14
1,0,0,0.0,0.9996347427368164,2,166,2,1,0,21
0,0,0,0.0,0.8986714482307434,4,181,1,1,0,13
1,0,0,0.0,0.625739336013794,4,167,0,0,10,112
0,1,1,0.0,0.9994556903839112,1,168,2,1,0,37
1,0,0,1.0,0.9998705983161926,5,68,0,0,2,90
0,1,1,0.0,0.9636655449867249,2,96,0,0,0,3
1,0,0,1.0,0.999830424785614,5,68,0,0,1,76
0,1,1,1.0,0.9946466088294984,5,114,1,1,9,272
0,1,1,0.0,0.9997358322143556,1,120,0,0,0,20
1,1,1,0.0,0.9950302243232728,3,184,0,0,0,22
1,0,0,0.0,0.9988829493522644,1,181,0,0,1,77
0,1,1,0.0,0.9996511936187744,1,44,1,1,0,4
1,1,0,1.0,0.9986029863357544,4,277,1,1,5,37
0,1,1,1.0,0.9983214139938354,5,37,0,0,5,133
1,0,0,0.0,0.9863702654838562,5,55,0,0,0,42
0,1,1,0.0,0.99677836894989,1,50,1,1,0,41
1,0,0,1.0,0.999582827091217,5,36,1,1,0,7
1,0,0,0.0,0.9782516360282898,2,97,0,0,0,13
0,1,1,1.0,0.9994726181030272,2,60,0,0,9,144
1,0,0,1.0,0.9998276233673096,5,29,1,1,3,50
1,0,0,0.0,0.9995958805084229,1,134,1,1,0,2
1,1,1,0.0,0.9895326495170592,5,206,2,1,7,197
1,1,1,1.0,0.9968039989471436,5,38,0,0,4,620
1,0,0,1.0,0.989537000656128,4,88,0,0,1,18
0,0,0,0.0,0.9831076264381408,5,254,0,0,44,655
1,1,1,1.0,0.961773157119751,4,226,0,0,0,34
1,0,0,0.0,0.9813210368156432,4,39,0,0,6,85
1,1,1,1.0,0.937887728214264,4,99,1,1,1,19
1,1,0,0.0,0.9971498250961304,2,420,1,1,1,20
1,0,0,0.0,0.997459590435028,1,151,1,1,1,38
1,0,0,1.0,0.9850323796272278,4,142,1,1,3,79
1,0,0,0.0,0.9996367692947388,1,186,0,0,0,6
0,0,0,1.0,0.9929723143577576,3,182,4,1,37,659
1,1,0,1.0,0.7711043953895569,5,494,0,0,0,5
0,0,0,1.0,0.9964420199394226,5,266,2,1,37,334
1,0,0,0.0,0.9992616176605223,2,57,0,0,0,2
1,0,0,1.0,0.9998021125793456,5,91,4,1,11,125
0,1,0,0.0,0.9407506585121156,3,409,3,1,0,15
0,1,1,0.0,0.9978108406066896,2,164,0,0,1,3
1,1,1,1.0,0.9993858933448792,5,141,0,0,3,96
1,0,0,0.0,0.9534947872161864,4,60,0,0,10,103
1,0,0,1.0,0.9998548030853271,5,37,0,0,0,11
1,0,0,1.0,0.9998428225517272,4,75,0,0,1,35
0,1,1,1.0,0.9997481703758241,5,22,0,0,0,15
0,1,1,1.0,0.998278260231018,4,42,0,0,8,188
1,1,1,1.0,0.9753564596176147,4,142,0,0,18,289
0,1,1,1.0,0.9998763799667358,5,25,0,0,0,3
1,1,0,1.0,0.9812334775924684,5,510,1,1,53,415
1,1,0,0.0,0.9976915121078492,4,464,1,1,65,1390
1,0,0,0.0,0.9968963265419006,1,72,1,1,6,69
0,1,1,1.0,0.9989736676216124,5,67,0,0,0,36
1,0,0,0.0,0.9994868636131288,2,222,0,0,0,59
1,0,0,1.0,0.9957183003425598,3,137,5,1,42,449
1,0,0,1.0,0.99951171875,5,115,1,1,7,118
0,1,1,1.0,0.9864293932914734,4,114,1,1,2,60
1,0,0,1.0,0.9992882013320924,5,76,0,0,0,38
1,0,0,0.0,0.5456643104553223,4,87,1,1,2,41
1,0,0,1.0,0.9935520887374878,3,114,0,0,2,140
1,0,0,1.0,0.9995158910751344,5,36,0,0,2,31
1,0,0,0.0,0.9958666563034058,3,208,2,1,78,227
1,0,0,1.0,0.9998748898506165,5,21,0,0,0,4
1,0,0,0.0,0.9979812502861024,1,28,0,0,1,20
1,1,1,1.0,0.9929149150848388,5,156,0,0,1,183
0,1,1,0.0,0.9592494964599608,3,181,0,0,9,125
1,0,0,1.0,0.999625325202942,5,123,0,0,1,89
1,1,0,1.0,0.999355971813202,5,296,2,1,81,209
0,1,0,1.0,0.9994326829910278,4,338,1,1,20,351
1,0,0,1.0,0.9960603117942809,4,78,0,0,3,41
1,0,0,1.0,0.9998759627342224,5,38,0,0,0,86
1,1,0,1.0,0.6296485066413879,5,686,10,1,89,773
0,0,0,1.0,0.9994481801986694,5,173,1,1,0,7
1,0,0,0.0,0.9996460676193236,3,101,2,1,11,179
1,0,0,1.0,0.9986810684204102,5,58,0,0,11,401
0,0,0,1.0,0.999843180179596,4,236,0,0,6,159
1,1,1,0.0,0.9900936484336852,3,18,0,0,0,21
1,0,0,1.0,0.7970498204231262,5,24,0,0,1,54
1,0,0,0.0,0.9989500641822816,5,24,0,0,0,75
1,0,0,0.0,0.8420765995979309,4,82,0,0,0,48
1,1,1,1.0,0.994567573070526,5,26,1,1,11,76
1,0,0,1.0,0.9988480210304259,5,23,0,0,0,19
1,0,0,1.0,0.9997496604919434,4,100,2,1,25,483
0,1,1,1.0,0.9939241409301758,3,72,0,0,0,38
0,0,0,1.0,0.5754403471946716,4,119,3,1,1,94
1,0,0,1.0,0.9973795413970948,4,163,0,0,15,193
1,0,0,1.0,0.9997405409812928,5,95,0,0,0,7
0,0,0,1.0,0.9918323755264282,4,209,1,1,0,33
0,1,1,0.0,0.98702472448349,5,102,0,0,1,31
1,1,1,1.0,0.9996780157089232,4,191,0,0,1,35
0,1,1,1.0,0.999836266040802,5,43,1,1,0,24
1,0,0,1.0,0.9971835017204284,2,18,0,0,1,64
1,1,0,0.0,0.9844825267791748,4,573,7,1,99,448
1,1,0,1.0,0.9963683485984802,5,331,1,1,1,77
1,0,0,1.0,0.9997884035110474,5,99,1,1,2,87
1,1,1,0.0,0.9981273412704468,3,174,0,0,0,13
0,0,0,1.0,0.5254960656166077,3,252,0,0,3,52
1,0,0,0.0,0.9984969496726991,3,194,2,1,11,287
0,0,0,1.0,0.9979745149612428,5,255,2,1,7,126
1,1,1,1.0,0.994179666042328,5,220,0,0,0,54
1,1,0,1.0,0.9936773777008056,4,488,7,1,22,23
1,0,0,1.0,0.9991773962974548,5,12,0,0,0,10
1,0,0,1.0,0.9987504482269288,5,108,0,0,40,429
1,0,0,0.0,0.9748289585113524,1,26,1,1,0,18
1,0,0,0.0,0.9992301464080809,2,80,0,0,0,3
0,0,0,1.0,0.9989492297172546,5,246,1,1,3,47
1,0,0,1.0,0.999862015247345,5,167,0,0,2,120
1,1,1,0.0,0.9920926094055176,2,246,0,0,1,83
1,1,1,0.0,0.9959418177604676,3,61,0,0,0,23
1,0,0,1.0,0.9998019337654114,5,107,0,0,1,31
1,0,0,1.0,0.9998030066490172,4,74,1,1,28,242
0,1,1,1.0,0.9963477849960328,4,90,1,1,2,256
1,0,0,1.0,0.9960290789604188,4,82,0,0,9,65
1,0,0,1.0,0.99944669008255,5,249,1,1,139,1524
1,1,0,0.0,0.7237347960472107,4,280,1,1,26,92
0,1,1,0.0,0.999628722667694,2,25,0,0,0,17
1,0,0,1.0,0.5794333815574646,4,281,0,0,1,17
1,0,0,1.0,0.9979822635650636,3,57,0,0,10,188
1,0,0,1.0,0.999868094921112,5,61,0,0,0,2
1,0,0,1.0,0.9976365566253662,5,86,0,0,0,51
0,1,1,1.0,0.6238272786140442,4,42,0,0,2,61
0,1,1,1.0,0.9926061034202576,3,145,0,0,0,28
1,0,0,1.0,0.9995715618133544,4,60,2,1,0,89
1,0,0,1.0,0.9828201532363892,5,205,4,1,22,254
1,0,0,0.0,0.9799334406852722,4,243,2,1,17,242
1,0,0,1.0,0.9997073411941528,5,50,0,0,3,189
1,0,0,1.0,0.9997425079345704,4,48,1,1,6,84
1,0,0,1.0,0.9958759546279908,1,64,0,0,2,121
1,0,0,1.0,0.9997252225875854,3,18,0,0,0,2
1,0,0,1.0,0.9897610545158386,5,174,4,1,12,141
0,1,1,1.0,0.9998473525047302,5,25,0,0,0,3
1,0,0,1.0,0.9998122453689576,4,20,0,0,1,58
1,0,0,1.0,0.9998587369918824,5,26,0,0,1,7
1,1,1,1.0,0.9905759692192078,3,184,0,0,5,191
1,0,0,1.0,0.9995904564857484,5,76,1,1,0,4
1,0,0,1.0,0.9449979066848756,5,15,0,0,6,92
0,0,0,1.0,0.9853444099426271,3,224,1,1,23,313
0,1,1,0.0,0.999297559261322,1,143,0,0,0,5
0,1,1,0.0,0.9193994998931884,5,126,0,0,0,2
1,1,1,0.0,0.9928330183029176,4,222,0,0,0,56
0,0,0,1.0,0.9769337177276612,4,249,0,0,4,45
1,0,0,0.0,0.9751851558685304,1,29,0,0,0,40
1,0,0,1.0,0.9934842586517334,5,211,0,0,30,357
1,1,0,0.0,0.8499817252159119,5,402,31,1,306,1002
1,0,0,0.0,0.9984082579612732,3,121,0,0,3,74
1,0,0,1.0,0.9865211248397828,4,191,3,1,70,732
1,1,1,0.0,0.9986703395843506,3,285,2,1,55,712
1,0,0,1.0,0.9899309277534484,5,58,0,0,0,4
1,0,0,0.0,0.98771071434021,4,185,0,0,0,29
1,0,0,1.0,0.9987203478813172,5,89,0,0,13,87
0,1,1,1.0,0.9998499155044556,5,25,0,0,3,108
0,1,1,1.0,0.9782302975654602,4,82,2,1,108,1121
0,0,0,1.0,0.9874192476272584,3,376,8,1,7,22
0,1,1,1.0,0.9998111128807068,5,47,2,1,11,171
0,1,1,1.0,0.9940096139907836,5,108,4,1,3,105
1,1,1,1.0,0.9988911151885986,5,208,2,1,2,110
1,0,0,0.0,0.9796523451805116,4,60,1,1,1,14
0,1,0,1.0,0.9996572732925416,5,376,2,1,0,7
1,1,0,0.0,0.741699755191803,3,345,0,0,5,1035
1,0,0,0.0,0.9762884974479676,4,105,1,1,20,272
0,0,0,0.0,0.9919226169586182,3,210,1,1,26,283
0,0,0,1.0,0.9967508912086488,3,125,0,0,6,301
1,0,0,1.0,0.9869909882545472,5,34,0,0,5,18
1,0,0,1.0,0.9997243285179138,5,36,0,0,0,49
1,0,0,0.0,0.9997685551643372,1,52,0,0,0,8
0,1,1,1.0,0.9988526105880736,3,92,0,0,1,67
1,0,0,1.0,0.9928978085517884,5,110,0,0,22,274
1,0,0,0.0,0.9800272583961488,3,102,0,0,12,174
1,0,0,1.0,0.99977445602417,5,65,0,0,0,1
1,1,0,1.0,0.8124181628227234,4,383,1,1,1,38
0,1,0,0.0,0.9986907839775084,3,403,8,1,29,139
0,1,1,1.0,0.9979566931724548,4,38,0,0,0,9
1,0,0,1.0,0.9994572401046752,4,76,0,0,0,13
0,0,0,0.0,0.9841602444648744,3,138,0,0,1,46
1,0,0,1.0,0.9997663497924804,4,39,1,1,2,25
0,1,1,1.0,0.9997914433479308,5,41,0,0,0,7
1,0,0,0.0,0.99957537651062,1,120,0,0,0,1
1,1,1,1.0,0.9992233514785768,5,180,3,1,13,81
1,0,0,1.0,0.999428927898407,5,50,0,0,4,62
1,1,1,1.0,0.9789378643035888,5,151,7,1,16,252
0,1,1,1.0,0.9970241189002992,5,108,0,0,3,29
0,1,1,1.0,0.9883870482444764,4,70,0,0,0,4
1,1,1,0.0,0.9993882179260254,1,126,0,0,1,146
1,1,1,0.0,0.9982022643089294,2,104,0,0,5,4
0,1,1,1.0,0.9997270703315736,5,78,2,1,6,58
0,1,1,1.0,0.999586820602417,5,84,0,0,0,86
1,0,0,1.0,0.998573899269104,5,12,1,1,0,1
1,0,0,0.0,0.9995770454406738,1,193,3,1,0,3
1,0,0,1.0,0.9994552135467528,4,156,0,0,0,22
0,1,1,1.0,0.9998452067375184,5,54,1,1,6,95
1,0,0,1.0,0.9993329644203186,5,185,2,1,7,196
1,0,0,1.0,0.9997466802597046,5,83,0,0,4,14
1,0,0,1.0,0.9998180866241456,5,25,0,0,0,31
1,0,0,0.0,0.6581283807754517,4,262,1,1,3,163
1,1,1,1.0,0.9988006949424744,5,133,1,1,137,1044
1,0,0,1.0,0.9997265338897704,5,36,0,0,0,2
0,1,1,0.0,0.9976509213447572,1,56,0,0,2,16
1,0,0,1.0,0.999688684940338,4,103,1,1,1,7
0,1,1,1.0,0.9989293813705444,5,33,0,0,4,83
1,0,0,1.0,0.9998610019683838,5,41,2,1,0,5
1,0,0,1.0,0.9994940161705016,4,89,1,1,35,216
0,1,1,0.0,0.5683287382125854,3,121,1,1,2,91
1,1,1,1.0,0.9985204935073853,4,125,0,0,0,16
1,1,1,1.0,0.9996613264083862,4,58,0,0,0,25
0,0,0,0.0,0.998327374458313,2,268,1,1,1,102
1,0,0,0.0,0.9997471570968628,1,16,0,0,0,7
0,1,1,0.0,0.9987153410911559,2,42,1,1,0,41
1,0,0,1.0,0.9957573413848876,2,199,0,0,2,145
1,0,0,1.0,0.9933248162269592,5,32,1,1,1,18
1,0,0,1.0,0.9965808391571044,4,256,16,1,16,156
1,0,0,1.0,0.9998733997344972,5,39,0,0,2,53
1,0,0,1.0,0.9944636821746826,5,71,1,1,8,41
1,0,0,1.0,0.9990845322608948,4,179,0,0,0,68
1,0,0,1.0,0.998986542224884,4,70,0,0,5,195
1,1,0,1.0,0.7894507050514221,3,524,8,1,107,571
0,1,1,1.0,0.7749899625778198,2,112,0,0,1,10
1,0,0,0.0,0.998142421245575,1,196,0,0,0,17
1,1,0,1.0,0.9984540343284608,4,482,3,1,84,769
1,0,0,0.0,0.9954168796539308,3,207,0,0,10,110
1,0,0,0.0,0.998766839504242,2,154,0,0,4,277
1,1,1,0.0,0.9993219375610352,2,241,1,1,1,87
0,1,1,0.0,0.9990175366401672,3,103,0,0,3,56
1,0,0,1.0,0.9994685053825378,5,79,0,0,3,87
1,0,0,1.0,0.9996412992477416,5,79,0,0,0,61
0,1,1,0.0,0.9972173571586608,1,155,2,1,0,1
1,0,0,1.0,0.9992356300354004,5,110,0,0,1,57
1,1,0,0.0,0.9997039437294006,2,425,6,1,10,192
1,0,0,0.0,0.999506950378418,1,70,0,0,0,10
1,0,0,1.0,0.9996591210365297,5,49,1,1,28,373
1,0,0,0.0,0.9997775554656982,1,123,0,0,8,228
0,1,1,1.0,0.9998763799667358,4,22,0,0,0,50
1,0,0,1.0,0.999418079853058,4,93,3,1,7,165
1,0,0,1.0,0.996347963809967,5,127,1,1,18,160
1,0,0,0.0,0.9968291521072388,2,37,0,0,0,4
1,0,0,1.0,0.9980655312538148,5,132,0,0,2,29
1,0,0,1.0,0.9997806549072266,4,47,0,0,0,12
0,1,1,0.0,0.9615113735198976,4,80,0,0,1,165
0,1,1,1.0,0.7167648077011108,2,127,1,1,0,126
1,1,1,0.0,0.9984723329544068,2,209,3,1,16,220
1,0,0,1.0,0.9994260668754578,5,122,0,0,0,10
1,0,0,0.0,0.9969524145126344,4,289,0,0,76,851
1,1,1,0.0,0.9982466101646424,3,101,0,0,5,107
0,1,0,1.0,0.9993914365768432,5,301,1,1,8,242
1,0,0,0.0,0.995198369026184,3,109,0,0,3,81
1,0,0,0.0,0.9993390440940856,1,18,0,0,0,21
1,1,1,0.0,0.9832611083984376,5,86,0,0,0,128
0,1,1,1.0,0.9998672008514404,5,81,0,0,1,38
0,0,0,1.0,0.97287255525589,3,178,3,1,52,1212
1,0,0,1.0,0.9935284256935121,3,151,0,0,1,24
1,0,0,0.0,0.9911696314811708,3,112,0,0,23,412
1,0,0,1.0,0.9848916530609132,5,23,0,0,0,81
1,1,1,1.0,0.9992133975028992,5,115,0,0,2,33
0,1,1,1.0,0.9918551445007324,4,149,2,1,11,159
0,0,0,1.0,0.9989946484565736,5,230,0,0,0,14
1,0,0,1.0,0.9996883273124696,4,46,0,0,1,80
0,1,1,0.0,0.9992163181304932,1,52,2,1,0,2
1,1,1,1.0,0.9991072416305542,4,136,1,1,47,370
0,1,1,0.0,0.9978235363960266,3,31,0,0,2,20
0,1,1,1.0,0.8650856614112854,5,150,1,1,6,236
1,0,0,1.0,0.9913522005081176,4,64,0,0,4,116
0,1,1,1.0,0.9998583197593688,4,60,0,0,2,25
1,0,0,1.0,0.9997425079345704,5,55,1,1,11,271
1,1,0,1.0,0.9982049465179444,5,500,2,1,65,305
1,0,0,1.0,0.9998766183853148,5,41,0,0,0,3
1,0,0,1.0,0.999171018600464,5,213,0,0,0,4
1,0,0,1.0,0.999804437160492,4,122,0,0,0,133
1,0,0,1.0,0.9987003207206726,5,84,1,1,2,56
1,0,0,1.0,0.999456226825714,5,61,0,0,7,103
1,0,0,1.0,0.9998839497566224,5,15,0,0,1,11
0,1,1,0.0,0.8963347077369691,3,100,0,0,6,102
1,1,1,1.0,0.9998056292533876,5,34,0,0,0,29
1,0,0,1.0,0.9917254447937012,5,26,0,0,0,31
1,1,1,1.0,0.9997196197509766,5,59,1,1,9,198
1,0,0,0.0,0.9996919631958008,1,56,1,1,0,12
1,0,0,1.0,0.9960331320762634,4,97,0,0,1,18
1,0,0,1.0,0.9979528784751892,5,86,8,1,60,118
0,1,1,0.0,0.6172996759414673,2,16,1,1,2,31
1,1,1,0.0,0.99937504529953,1,316,2,1,0,6
1,0,0,1.0,0.9972856640815736,5,112,0,0,4,26
1,0,0,0.0,0.9761017560958862,3,197,2,1,59,488
1,0,0,1.0,0.9998130798339844,4,25,0,0,0,23
1,0,0,1.0,0.9853556156158448,3,38,0,0,2,57
1,0,0,1.0,0.9995903968811036,4,39,0,0,1,16
0,1,1,1.0,0.999882996082306,5,17,0,0,0,9
1,1,1,1.0,0.9989521503448486,5,98,1,1,1,34
1,1,0,1.0,0.9928900003433228,4,269,0,0,1,62
1,1,1,1.0,0.981310486793518,5,299,1,1,18,525
0,1,1,0.0,0.9996636509895324,1,88,1,1,7,36
1,0,0,0.0,0.7186243534088135,5,54,0,0,0,37
1,0,0,1.0,0.999755561351776,4,24,0,0,1,10
1,0,0,1.0,0.9994933009147644,4,21,0,0,0,22
0,1,1,1.0,0.998855471611023,5,94,0,0,0,13
0,1,1,1.0,0.999841034412384,5,50,0,0,0,44
1,1,0,1.0,0.9890218377113342,4,335,1,1,38,361
1,0,0,1.0,0.9994699358940125,5,115,0,0,0,22
1,1,1,1.0,0.9168256521224976,4,252,3,1,21,213
1,0,0,0.0,0.6596118211746216,3,73,0,0,3,125
1,0,0,1.0,0.9559292793273926,3,23,0,0,0,8
1,1,1,1.0,0.6173542141914368,1,92,1,1,0,10
0,1,1,0.0,0.9997323155403136,2,48,0,0,1,16
0,1,1,1.0,0.999612271785736,4,37,0,0,2,95
1,0,0,1.0,0.9998297095298768,5,49,0,0,4,36
1,1,0,1.0,0.993722677230835,5,298,0,0,3,21
1,0,0,0.0,0.9915146231651306,4,73,0,0,1,28
0,0,0,0.0,0.9883129596710204,3,185,6,1,12,157
1,0,0,0.0,0.9975975751876832,1,112,0,0,0,32
0,1,1,0.0,0.9979957938194276,2,55,0,0,0,86
1,0,0,0.0,0.9832603335380554,4,68,0,0,0,8
0,1,1,0.0,0.9973422288894652,1,19,0,0,0,11
1,0,0,0.0,0.8699774742126465,5,115,3,1,25,200
1,0,0,0.0,0.9800469875335692,3,87,0,0,0,10
1,1,1,1.0,0.99964839220047,5,54,0,0,0,4
1,0,0,0.0,0.9986677169799804,3,97,0,0,0,13
1,1,0,1.0,0.9989959001541138,4,324,0,0,12,184
1,1,1,1.0,0.9998824000358582,5,21,0,0,0,3
1,0,0,1.0,0.9997033476829528,4,68,0,0,2,48
0,1,1,1.0,0.996744990348816,5,59,0,0,0,31
1,1,1,1.0,0.996881663799286,5,161,4,1,1,32
1,0,0,0.0,0.9953145384788512,4,281,3,1,18,285
1,0,0,1.0,0.999804139137268,5,96,1,1,20,197
1,0,0,1.0,0.9988342523574828,5,86,0,0,9,238
1,0,0,1.0,0.9148046374320984,5,85,1,1,0,29
1,0,0,1.0,0.9998672008514404,5,72,1,1,0,7
1,0,0,0.0,0.9980790615081788,3,34,0,0,3,96
1,0,0,1.0,0.99955552816391,5,61,0,0,0,8
0,1,1,1.0,0.9992069602012634,4,37,1,1,3,78
1,0,0,1.0,0.9998763203620912,5,18,0,0,0,12
1,0,0,1.0,0.999678909778595,4,16,0,0,0,2
1,0,0,1.0,0.9976166486740112,4,116,0,0,0,12
1,0,0,1.0,0.9997932314872742,4,27,0,0,0,24
0,1,1,0.0,0.9966607093811036,1,131,0,0,0,1
0,0,0,1.0,0.8679332733154297,5,213,0,0,0,196
1,0,0,1.0,0.999858021736145,5,70,1,1,2,13
1,1,0,1.0,0.9978495240211488,5,402,2,1,12,306
0,1,1,1.0,0.993962824344635,3,41,0,0,1,68
1,0,0,1.0,0.9693141579627992,3,66,0,0,1,73
0,0,0,1.0,0.9951952695846558,5,192,0,0,6,72
1,1,1,0.0,0.9976450800895692,1,264,0,0,4,3
0,1,1,1.0,0.9998612999916076,5,17,0,0,0,7
1,1,1,1.0,0.9869542121887208,4,239,2,1,4,125
1,1,1,1.0,0.9942206144332886,4,139,0,0,0,74
1,0,0,0.0,0.9907503128051758,3,154,0,0,4,69
0,1,1,1.0,0.9996781945228576,5,130,10,1,2,109
1,0,0,0.0,0.8768932223320007,4,58,0,0,0,8
1,0,0,0.0,0.9938567876815796,4,86,0,0,1,77
1,0,0,0.0,0.9995962381362916,2,119,0,0,0,13
1,0,0,1.0,0.9832358956336976,1,93,0,0,0,2
1,0,0,0.0,0.9667732119560242,2,46,0,0,0,60
1,0,0,0.0,0.9987381100654602,3,164,0,0,0,64
1,0,0,1.0,0.9947572350502014,5,156,0,0,0,73
1,0,0,1.0,0.999856412410736,5,33,0,0,1,24
1,0,0,0.0,0.608289361000061,3,31,0,0,2,129
1,0,0,0.0,0.9448299407958984,3,129,2,1,0,9
0,1,1,0.0,0.9991201758384703,3,114,0,0,0,62
1,0,0,0.0,0.8377070426940918,3,67,0,0,0,32
1,0,0,1.0,0.999838888645172,5,41,0,0,2,103
1,0,0,0.0,0.9942706227302552,1,235,3,1,0,31
1,0,0,1.0,0.9998759031295776,5,42,0,0,3,85
1,0,0,0.0,0.9297228455543518,4,18,2,1,0,29
0,1,1,1.0,0.9954500794410706,5,82,6,1,3,89
1,0,0,1.0,0.9963178634643556,4,118,2,1,232,1734
0,1,1,1.0,0.9998432993888856,5,37,0,0,0,21
1,0,0,1.0,0.9993152022361756,4,67,1,1,2,86
1,0,0,0.0,0.9935559630393982,5,201,1,1,71,880
1,0,0,1.0,0.9994632601737976,5,95,0,0,3,61
1,1,0,0.0,0.6419743299484253,3,258,1,1,5,100
0,1,1,1.0,0.99981689453125,5,106,1,1,8,88
0,0,0,1.0,0.9931780695915222,4,235,3,1,41,395
1,1,1,0.0,0.9739776849746704,2,47,0,0,6,182
0,0,0,1.0,0.961171567440033,4,336,1,1,2,23
1,0,0,1.0,0.9610995650291444,5,202,1,1,10,291
0,1,0,0.0,0.9937435388565063,3,462,1,1,0,23
1,0,0,0.0,0.9929251670837402,1,82,0,0,0,2
0,1,1,1.0,0.7349753975868225,3,44,1,1,3,95
1,0,0,1.0,0.9990051984786988,4,150,1,1,14,93
1,1,0,1.0,0.9985252618789672,5,495,22,1,162,1492
1,0,0,1.0,0.9951435923576356,4,188,1,1,10,392
1,1,1,0.0,0.9809035062789916,3,31,0,0,1,143
1,0,0,1.0,0.9996817111968994,5,51,1,1,0,3
1,0,0,1.0,0.9996567368507384,5,25,0,0,0,57
1,1,0,1.0,0.9907490015029908,4,330,4,1,5,164
1,0,0,0.0,0.9997868537902832,1,31,0,0,0,1
0,1,1,0.0,0.9994009137153624,1,105,0,0,0,13
1,1,0,1.0,0.9979057908058168,5,282,0,0,3,46
0,1,1,1.0,0.9976429939270021,4,76,0,0,1,86
0,1,1,1.0,0.9993236660957336,5,89,5,1,85,1157
1,0,0,1.0,0.9951192140579224,5,60,0,0,1,119
1,0,0,0.0,0.9994924664497375,2,122,0,0,29,729
0,1,1,1.0,0.9997628331184388,5,26,0,0,1,27
1,0,0,1.0,0.6246576905250549,4,126,1,1,43,470
1,1,0,0.0,0.9903469681739808,2,501,2,1,1,79
1,0,0,0.0,0.992838442325592,2,73,0,0,3,24
1,0,0,1.0,0.999603807926178,5,85,4,1,23,180
0,1,1,0.0,0.9817904233932496,4,55,0,0,0,67
1,0,0,1.0,0.9996799826622008,5,114,0,0,1,111
1,0,0,1.0,0.8341552019119263,3,156,0,0,0,23
1,1,1,0.0,0.9973912835121156,3,91,0,0,13,145
1,1,1,1.0,0.9998289942741394,5,85,0,0,4,51
1,0,0,0.0,0.9992667436599731,2,73,0,0,0,74
0,1,1,1.0,0.9998858571052552,5,33,0,0,4,253
1,0,0,1.0,0.9998490810394288,3,21,0,0,0,27
1,1,0,1.0,0.998555600643158,5,388,0,0,6,79
0,1,1,0.0,0.9559063911437988,4,81,0,0,2,62
1,1,0,0.0,0.9864189028739928,1,756,0,0,3,156
0,1,1,1.0,0.9997922778129578,5,45,0,0,0,13
1,0,0,1.0,0.9998690485954284,5,19,1,1,0,14
1,0,0,1.0,0.9998610615730286,4,33,0,0,3,8
1,0,0,1.0,0.9997347593307496,5,143,2,1,18,227
0,1,0,1.0,0.9995145797729492,5,284,0,0,0,6
1,1,0,1.0,0.996103584766388,5,237,1,1,54,200
0,0,0,0.0,0.9925939440727234,3,161,1,1,2,68
0,1,0,1.0,0.9957169890403748,5,352,3,1,33,310
0,1,1,0.0,0.9961286187171936,3,34,0,0,0,19
1,1,1,0.0,0.9996126890182496,1,84,0,0,0,14
1,1,1,0.0,0.8836138844490051,4,107,0,0,0,7
0,1,1,1.0,0.999853789806366,5,30,0,0,0,25
1,0,0,,,3,15,5,1,154,545
1,0,0,1.0,0.9998700022697448,5,79,1,1,1,56
1,0,0,1.0,0.9994626045227052,5,31,0,0,0,1
1,0,0,0.0,0.995329976081848,1,166,0,0,0,119
1,0,0,0.0,0.9950782656669616,1,127,0,0,0,6
1,0,0,0.0,0.9997200965881348,1,64,0,0,0,2
1,0,0,1.0,0.8717719316482544,5,40,0,0,47,1311
1,0,0,1.0,0.9976037740707396,4,135,1,1,4,140
1,0,0,0.0,0.9968860745429992,4,166,1,1,71,620
0,0,0,1.0,0.999450385570526,5,105,2,1,67,322
1,0,0,0.0,0.999522864818573,2,54,0,0,4,67
0,1,1,1.0,0.9994553327560424,4,89,0,0,1,35
1,0,0,1.0,0.9986920356750488,5,68,3,1,50,347
0,1,1,0.0,0.9983370900154114,3,27,0,0,1,53
1,0,0,1.0,0.9951131939888,4,187,3,1,54,654
1,0,0,1.0,0.9994653463363647,4,125,0,0,9,80
1,0,0,1.0,0.9982867240905762,2,96,0,0,2,103
1,1,0,1.0,0.9376217126846312,5,568,2,1,137,736
0,1,1,1.0,0.9998672604560852,5,28,0,0,0,39
1,1,0,0.0,0.8304370045661926,4,481,1,1,0,3
0,1,1,1.0,0.9406915307044984,4,167,1,1,39,411
1,1,0,0.0,0.9541249275207521,2,655,0,0,1,31
1,1,0,0.0,0.9922245144844056,3,344,0,0,6,114
1,1,1,0.0,0.9855254888534546,5,165,1,1,9,125
0,1,1,0.0,0.999505579471588,1,101,0,0,0,12
0,0,0,1.0,0.9998291134834291,5,134,0,0,2,55
0,0,0,0.0,0.9897851943969728,3,301,7,1,22,285
1,1,1,1.0,0.9929127097129822,5,78,0,0,0,27
0,1,1,1.0,0.9994983673095704,5,129,15,1,267,1761
0,1,1,0.0,0.9775073528289796,5,96,0,0,0,35
0,1,0,1.0,0.9608413577079772,5,864,0,0,0,2
1,0,0,0.0,0.9953294396400452,2,182,0,0,1,11
1,0,0,0.0,0.6152552366256714,3,144,0,0,0,24
1,0,0,1.0,0.9995071291923524,5,183,2,1,71,907
1,0,0,0.0,0.9899720549583436,4,99,0,0,1,18
0,0,0,1.0,0.9912113547325134,5,206,1,1,1,36
1,0,0,1.0,0.971518576145172,3,50,1,1,12,184
